,text,sentiment
5659,Он знаешь чем занимается?,0
5660,Он и ее взял а первую мне не вернул.,2
5661,Он как ни пытался он взыскания все оспаривал но суды вставали на нашу сторону.,1
5662,Он как поставили его пару лет назад был закрыт.,2
5663,Он меня так поразил!!!!,1
5664,Он мне все очень понятно всё объяснил.,1
5665,Он мне всё обещал.,0
5666,Он на станции диспетчер на стрелке находится.,0
5667,Он на стрелке диспетчер.,0
5668,Он на стрелке.,0
5669,Он начинает провоцировать скачки давления и рвотные позывы.,1
5670,Он нашел на скамейке забытые мной при выходе на ст.,1
5671,Он не доедет до черенкова!,2
5672,Он не опломбирован.,0
5673,Он не пробинулся тогда апс д. нормально нормально.,0
5674,Он неоднократно писал в трудовую инспекцию он писал также рапорта звонил на всякие горячие линии.,2
5675,Он опаздывал и сказали что можно купить билет в вагоне.,2
5676,Он переполнен и не работает.,2
5677,Он подписал это самый ответ. подписал цених ответ.,0
5678,Он подписался.,0
5679,Он показал свою эффективность и мы решили его подать как в трек «рад предложений» как уже работающий проект.,0
5680,Он поставил им больше на денег заработали.,0
5681,Он предназначен для выполнения основных функций поездного диспетчера – контроля планирования и регулирования движения поездов.,0
5682,Он разрешил этот вопрос.,1
5683,Он разыскал нас и вернул всё в целости и сохранности.,2
5684,Он сошел с рельс.,0
5685,Он сразу поржал что ему сделали замечание проводники.,2
5686,Он стоит но не работает.,0
5687,Он что за сто метров от микрофона?,2
5688,Он явно будет для вас полезен!,2
5689,Она будет прибытью у вас поездка закончится.,0
5690,Она была в комплекте с этими часами?,0
5691,Она вездесущая но ненадоедливая.,1
5692,Она вот ничего не делает а другим надо и они все делают.,2
5693,Она все чётка контролирует!!,1
5694,Она еще пойдет нахуй но я уже могу головы.,2
5695,Она же сама так-то делает она сама так делает а мне не говорили так я теперь говорю секретарь вот просто секретарь вот и из-за нее я стал вот вводить вот эти все вот эти совещания понимаете вот из-за нее чтобы она опять не сказала что меня да здесь каждому начальнику и каждому что вот говорили.,0
5696,Она заботливая но ненавязчивая.,1
5697,Она зарядила нас праздничным настроением на весь период поездки.,1
5698,Она как ветер.,1
5699,Она кем утвержденная что вот на замену опоры нам нужно... стоп!,2
5700,Она может показать какие-то там давние какие-то проблемы которые невозможно выявить эксплуатацией.,0
5701,Она не оставила ребёнка у поезда одного.,1
5702,Она не просрочена на данный момент.,0
5703,Она отнеслась ко мне очень внимательно принесла тонометр измерила давление.,1
5704,Она очень добрый отзывчивый обаятельный человек.,1
5705,Она пойдет еще нормально.,0
5706,Она просрочена для безопасности.,0
5707,Она просто не опускается.,2
5708,Она сама предложила помощь и я с радостью согласилась.,1
5709,Она сказала что нашего заказа у них нет.,1
5710,Она ссылается  что есть разрешения начальника  вокзала  города ессентуки.,2
5711,Она член профсоюза?,0
5712,Она является достойным наставником молодого проводника чернышева романа.,1
5713,Они бы могли нам в кассу привезти.,0
5714,Они были крайне возмущены что их единению помешали.,1
5715,Они восхищены поездкой на поезде.,1
5716,Они вот-вот развалятся.,2
5717,Они врезаны туда.,0
5718,Они всегда текут.,0
5719,Они вытравили пассажира хотят вытащить его на зелёном... на фабрике 1-го мая он упирается никак не идёт чё-то...,0
5720,Они делают своё дело на отлично!!,1
5721,Они долбили по ней чуть ли не кувалдой.,2
5722,Они достойны звания — проводник пассажирского вагона!,1
5723,Они его отцепили и убрали.,0
5724,Они естественно отказались это делать.,2
5725,Они же имеют в этих компаниях контрольные пакеты акций.,2
5726,Они замечательные люди ехать с ними одно удовольствие!,1
5727,Они заслуживают поощрения!,1
5728,Они затребовали от меня объяснительный почему я не выполняю свои должностные обязанности.,2
5729,Они знаешь чем занимаются?,0
5730,Они любят людей.,1
5731,Они могут пойти с нерабочей стороны начинать дергать ручку или прийти сюда и начинать дергать ручку они могут рукой дотронуться до кипятильника.  Холодное что-то есть?,0
5732,Они набираются опыта в работе с людьми.,1
5733,Они не дают друг другу отправления,0
5734,Они не обращают внимания на это перегонное время хода.,0
5735,Они не работают.,2
5736,Они никуда их не отправляют они их не перезаправляют ни на испытание ничего не делают.,2
5737,Они обычно спешат весной осень когда перепад погоды вот они чуть-чуть спешат.,0
5738,Они отработали уже выпонили работу.,0
5739,Они очень добросовестно относятся к своим обязанностям.,1
5740,Они очень добрые и отзывчивые.,1
5741,Они переслали мне образец заявления на возврат и на след.,1
5742,Они повышают престиж ржд.,1
5743,Они пока маршрут не сдадут они поставят рабочее время,0
5744,Они помогали нам на протяжении всей дороги.,1
5745,Они потратили на них огромные деньги но всё равно ходят с этим копьём и замеряют соляр.,2
5746,Они приняли меры следующего характера.,0
5747,Они продолжили это делать и дальше.,2
5748,Они просто этого не дают.,0
5749,Они создают и поддерживают положительный имидж организации.,1
5750,Они такие ну да мы тебя...,0
5751,Они типа репетировали они шутили они как-то репетировали там по своим сценам.,1
5752,Они у нас установлены как на левой стороне так и на правой стороне тележки.,0
5753,Они ходят всегда везде постоянно и безнаказанно.,2
5754,Оно и понятно  кто они такие ?,2
5755,Оно передано на содействие.,0
5756,Опасно становится ездить в наших поездах.,2
5757,Оперативно пожалуйста подскажите какой километр именно.,1
5758,Оперативно среагировали на пожелания и просьбы!!!!,1
5759,Оперативное решение задач.,1
5760,Оператор переезда всегда спит.,2
5761,Оплатила билет по карте.,2
5762,Опоздала на 1 минуту.,2
5763,Опять же по фамилии можно сравнить ксерокс .,2
5764,Опять же фиксируется всё.,2
5765,Опять же это все не быстро.,0
5766,Орал на весь вагон «кто курил в туалете» тыкал пассажирам.,1
5767,Организация движения электропоездов на участке железнодоржный - курский вокзал отвратительная.,2
5768,Организация как организация.,1
5769,Организация обслуживания пассажиров на высоком уровне.,1
5770,Оригинально.,0
5771,Освежителя не было.,2
5772,Освободите вам звонят.,0
5773,Освободите телефон-то.,2
5774,Освободите.,0
5775,Осматриваешь это сверху и снизу.,0
5776,Осматриваю поезд слева.,0
5777,Осмотрщик вагонов в пределах видимости провожает.,0
5778,Осмотрщик вагонов при его приемлемости провожает.,0
5779,Основание мы завтра проведем с вами разбор.,2
5780,Основное здание ржд.,1
5781,Основное и дополнительное питание подано вовремя.,1
5782,Основным инструментом диспетчерского управления служит график из полного движения.,0
5783,Особая благодарность директору вагона-ресторан сюзёвой л.г. повару ташканову а.с.,1
5784,Особая благодарность екатерине и диане.,1
5785,Особая благодарность проводнику михаилу!,1
5786,Особенная благодарность проводнику яне (вагон 5) отзывчивый чуткий вежливый работник.,1
5787,Особенно вот на этих локомотивах самая большая проблема это боковые окна Они сделаны конструкционно очень ну как бы вроде как правильно да что обзорность большая площадь стекла большая но сам механизм открывания... ,0
5788,Особенно если это нижняя боковушка.,1
5789,Особенно куровское направление ни на работу нормально не доехать!,2
5790,Особенно меня морально поддержал денис николаевич.,1
5791,Особенно наша проводница светлана.,1
5792,Особенно по киевскому направлению.,2
5793,Особенно понравились проводники!,1
5794,Особенно поразила наталья!,1
5795,Особенно приятно было общаться с проводником татьяной зайцевой.,1
5796,Особенно с таким персоналом.,1
5797,Особенно хочется выделить проводника дарью.,1
5798,Особенно хочется отметить хайсарову милану.,1
5799,Особо хочу отметить проводницу серафиму.,1
5800,Особое спасибо сайту ту-ту.ру где приобретали мне билет.,1
5801,Особую благодарность хочу выразить директору состава и проводнику 8 вагона!,1
5802,Особые слова благодарности хочу адресовать проводнице котовой елене дмитриевне.,1
5803,Оставайтесь всегда такой.,1
5804,Оставайтесь здоровы ми и успешными!!,1
5805,Оставалось только встретить его и получить рюкзак у начальника поезда.,1
5806,Оставив всего одного кассира.,2
5807,Оставил вопрос в виртуальной приёмной ржд на сайте rzd.ru.,2
5808,Оставила рюкзак в поезде.,1
5809,Оставьте свои технологии- терминалы молодёжи  откройте кассу !,2
5810,Остается вариант покупать билеты в кассах хотя это не удобно.,2
5811,Осталась очень довольна огромное спасибо за хорошее и доброе отношение!!!!!,1
5812,Остались очень довольны поездкой.,1
5813,Остались очень довольны сервисом!).,1
5814,Осталось негативное воспоминание и последствия от этой поездки!!,2
5815,Осталось ощущение уюта и хорошего настроения.,1
5816,Остальное всё собственно свободно?,2
5817,Остальные вещи отказались убирать.,2
5818,Остальные по приказу 262-б 5 вагонов.,0
5819,Останавливай манёвры срывай все поезда.,2
5820,Остановились на 308-м километре пике 6 упало дерево находится снизу барика.,0
5821,Остановка у красного при отсутствии скорости установленная.,0
5822,Остановки были по 3-5 минут.,2
5823,Остановочный пункт 148-й километр проследуем без остановки.,0
5824,От вк переведу стрелку доедет.,0
5825,От вк стрелку переводить.,0
5826,От воровства ребенка ?,2
5827,От всего сердца желаю ей успехов в работе.,1
5828,От всей души огромное спасибо.,1
5829,От души благодарю надежду за такое отношение к пассажирам!!,1
5830,От какого руководства?,0
5831,От м13 м11 будем слезать на третий свободный путь.,0
5832,От нее исходит такая аура благополучия!!,1
5833,От острия 50 миллиметров.,0
5834,От пассажирского здания yадо готовить маршрут отправления пригородному открыть выходной ч1.,0
5835,От поездки остались самые добрые и положительные эмоции.,1
5836,От поездки остались только положительные эмоции!,2
5837,От поездки у меня осталось приятное впечатление!,1
5838,От семьи сысоевых и кусовой л.б.,1
5839,От сильнейших травм машинист и помощник скончались на месте.,2
5840,От этой поездки у меня море положительных впечатлений.,1
5841,Ответ один - недопустимый запрос.,2
5842,Ответил что все хорошо спасибо.,1
5843,Отвечай на вопрос. ,2
5844,Отвечай почему допустили проезд?,2
5845,Отвечают ответом он еще не нагрелся.,1
5846,Отвратительная поездка которая испортила все впечатление от отпуска.,2
5847,Отвратительная работа сайта!,2
5848,Отвратительно по отношению к пассажирам !,2
5849,Отвратительно работает вся ваша железка!,2
5850,Отвратительное место ужасное халатность не организованно тьфу.,2
5851,Отвратительное отношение к клиентам и своим сотрудникам.,2
5852,Отвратительное отношение к людям.,1
5853,Отвратительное отношение к пассажирам.,2
5854,Отдайте пожалуйста билетик.,0
5855,Отдайте пожалуйста.,0
5856,Отдельно хочется отметить начальника этого поезда.очень внимательныйвидночто любит свою работу.,1
5857,Отдельно хочу сказать за кассиров и  охранников ржд.,1
5858,Отдельное спасибо вашей организации что данный поезд курсирует через калугу.,1
5859,Отдельное спасибо за подарок ребёнку.,1
5860,Отдельное спасибо начальнику поезда бычковой наталье валерьевне.,1
5861,Отдельное спасибо начальнику поезда.,1
5862,Отдельное спасибо от наших деток.,1
5863,Отдельное спасибо тем кто убирает вагон всюду чистота и комфорт.,1
5864,Отдых испорчен напрочь.,2
5865,Отдых) мы не попали с ребенком на запланированный  отдых.,2
5866,Отзыв написал чтобы предостеречь других.,2
5867,Отзыв от жительницы г астрахани.,1
5868,Отзывчивая внимательная не смотря на гонор некоторых пассажиров.,1
5869,Отзывчивые очень и внимательные.,1
5870,Отзывчивые улыбчивые и очень вежливые!,1
5871,Отзывчивый дружелюбный парень.,1
5872,Откидаю кабину.,0
5873,Открываем.,0
5874,Открывается сигнал.,0
5875,Открывайте сигнал готовы к отправлению на Пензу 4.,0
5876,Открываю уже.,0
5877,Откуда мне подсаживаться?,0
5878,Отличная компания !,1
5879,Отличная компания и сотрудники вежливые и профессиональные.,1
5880,Отличная компания со своей историей и заделом на будущее.,1
5881,Отличная работа команды по обслуживанию вагонов все в идеальном порядке.,1
5882,Отлично выполняет свою работу.,1
5883,Отлично готовит повар.,1
5884,Отличное здание ржд головной офис внутри просторно и комфортно!,1
5885,Отличное обслуживание вежливые и заботливые проводники.,1
5886,Отличные комфортные и современные двухместные вагоны.,1
5887,Отличные молодые команды проводников.,1
5888,Отличный и внимательный персонал.,1
5889,Отличный офис для работы.,1
5890,Отличный ремонт сделали.,1
5891,Отменили даже печатную продукцию- не носят!,2
5892,Отменяют поезда меняют расписание делают так как им удобно.,2
5893,Отмечали новый год в сочи !,1
5894,Отношение к людям у ржд скотское.,2
5895,Отношение к пассажирам доброжелательное.,1
5896,Отобрали у меня регистратор.,2
5897,Отопление включили только после аткарска.,2
5898,Отправили ребенка в из г.нижнего новгорода в г.челябинск.,2
5899,Отправились на станцию рыбальск.,0
5900,Отправились по софиевке с 2-го пути и вышли на перегон.,0
5901,Отправимся я просто говорю вы не отправляйтесь сигнал будет перекрывать.,0
5902,Отправление запрещаю перегон занят.,0
5903,Отправление запрещено понял.,0
5904,Отправление пока запрещено.,0
5905,Отправляй сигмона я тебе приказываю.,2
5906,Отправляй я тебе приказываю.,2
5907,Отправляйте резерву до профсоюзной.,0
5908,Отправляйтесь к номеру поезда 8001.,0
5909,Отправляйтесь просто роща просила не торопиться.,0
5910,Отправляли контейнер (трансконтейнер) от ст.,2
5911,Отправлялись в путешествие на месяц с небольшим.,2
5912,Отправляюсь со станции стаханов - третий путь.,0
5913,Отпускаем тормоза.,0
5914,Отрабатывайте негативные отзывы и решайте проблемы людей.,2
5915,Отсталое все и унылое.,2
5916,Отстанет от меня наконец-то потому что на самом деле я за 15 лет работал и работал.,0
5917,Отсутствие биотуалетов- нормально!,2
5918,Отсутствие мыла в купейном вагоне!,2
5919,Отсутствие телевизора проглотили так всё остальное было нормально.,2
5920,Отсюда они вышли и они уже все дырявые как решето.,2
5921,Отходим.,0
5922,Отцепляйтесь.,0
5923,Официально я работающий машинист но фактически с августа месяца я не работаю.,0
5924,Официального заключения еще нет но многие эксперты уже сделали выводы.,0
5925,Официальный сайт практически не работает!,2
5926,Официант принесла меню- озвучила ценники.,2
5927,Официантка принесла ужин.,2
5928,Официанты как сонные мухи.,2
5929,Оформили заявку на розыск на сайте ржд.,1
5930,Оформляется протокол ну разбора да?,0
5931,Охрана которая на платформах подойдёт.,1
5932,Охрана труда с пятого но это уже там уже был февраль месяц по-моему.,0
5933,Охрану труда с пятого но это уже там уже был февраль месяц по-моему.,0
5934,Оцепляйте состав.,0
5935,Очень -зима часто в вагонах нет отопления.,2
5936,Очень благодарна ей за душевность и чуткость.,1
5937,Очень буду рада ехать с ними ещё не один раз!,1
5938,Очень бы хотелось побольше таких молодых энергичных проводников спасибо!,1
5939,Очень вежливая и внимательная.,1
5940,Очень вежливая и приятная.,1
5941,Очень вежливоеприветливое отношениедоброжелательность и отзывчивость.,1
5942,Очень вежливые  очень милые и красивые!,1
5943,Очень внимательная и заботливая.,1
5944,Очень внимательно начальник поезда.,1
5945,Очень внимательное отношение к пассажирам.,1
5946,Очень внимательные вагон чистый в туалете идеальная чистота.,1
5947,Очень внимательные общительные с чувством юмора))) просто молодцы!,1
5948,Очень внимательные отзывчивые чистота и порядок.,1
5949,Очень внимательный и ответственный проводник.,1
5950,Очень внимательный и ответственный сотрудник.,1
5951,Очень возмущены работой проводников просто хамки.,2
5952,Очень воспитанная и приятный в работе сотрудник.,1
5953,Очень впечатлила своим честолюбие вагон блестел от чистоты.,1
5954,Очень все четко быстро слаженно.,1
5955,Очень грамотная охрана на входе.,1
5956,Очень громкие переговоры!,2
5957,Очень грязные в москве электрички.,2
5958,Очень давно пользуюсь электричкой.,2
5959,Очень добродушные отзывчивые улыбчивые с такими проводниками ездить одно удовольствие.,1
5960,Очень добродушный проводник и на своем месте.,1
5961,Очень доброжелательная и отзывчивая девушка !,1
5962,Очень доброжелательнаязаботливаявежливая проводница мастер своего дела.,1
5963,Очень доброжелательные женщины.,1
5964,Очень доброжелательные проводники .,1
5965,Очень добросовестные и радушные ребята!,1
5966,Очень добросовестные работники.,1
5967,Очень добрые и отзывчивые девушки.,1
5968,Очень доволен поездкой.,1
5969,Очень довольны её работой.,1
5970,Очень довольны проводниками захаровой натальей и русиной светланой.,1
5971,Очень дорогая вода на вокзалах даже еда не такая дорогая.,1
5972,Очень дорогие билеты на небольшие расстояния.,2
5973,Очень дорогие билеты.,2
5974,Очень дорого а сервис - 0 баллов.,2
5975,Очень её уважаю и люблю.,1
5976,Очень заботливые добрые.,1
5977,Очень замечательные проводники елена и марина.,1
5978,Очень им признательна.,1
5979,Очень комфортно было ехать с таким проводником.,1
5980,Очень круто что сейчас есть такие добрые люди!,1
5981,Очень крутые вокзалы в 5 этажей в крупных городах.,1
5982,Очень легко получить дизентерию.,2
5983,Очень легко.,1
5984,Очень люблю поезда.,2
5985,Очень милая и вежливая девушка.,1
5986,Очень милая отзывчивая.,1
5987,Очень много из ее претензий было неправда.,1
5988,Очень много негативного впечатления оставляет работа ржд.,2
5989,Очень много обязанностей.,0
5990,Очень надеюсь что это был единичный случай.,1
5991,Очень не понравилось как обслуживал персонал.,2
5992,Очень не понравился этот не желающий работать проводник.,2
5993,Очень не приятно такое отношение к пассажирам.,1
5994,Очень недоволен в последнее время качеством предоставляемых услуг от ржд.,2
5995,Очень некрасиво со стороны проводника так себя вести с пассажирами!,2
5996,Очень неприятно и обидно.,1
5997,Очень нравится путешествовать таким способом сочи-москва.,1
5998,Очень обидно разочаровываться.,2
5999,Очень обходительный пунктуальный и компетентный в своём деле человек.,1
6000,Очень огорчило отсутствие душа.,1
6001,Очень остались довольны поездкой.,1
6002,Очень отвратительное состояние.,2
6003,Очень отзывчив все расскажет и объяснит!,1
6004,Очень отзывчива и доброжелательна к пассажирам.,1
6005,Очень отзывчивые и ответственные люди поездка была очень комфортной!,1
6006,Очень отзывчивый и добрый человек.,1
6007,Очень отзывчивый чистоплотный добросовестный человек.,1
6008,Очень очень не удобно.,2
6009,Очень очень очень сильно пожалели.,2
6010,Очень печально всё это а билеты у вас просто конские.,2
6011,Очень плохо работает сайт ржд!,2
6012,Очень повезло с проводником кербер дариночкой!,1
6013,Очень пожалела что поехала на этом поезде.,2
6014,Очень помогли нам.,1
6015,Очень понравилась работа нашей проводницы козырчиковой марины.,1
6016,Очень понравилось обслуживание проводников.,1
6017,Очень понравилось обслуживание проводниц токаевой танзилы и осмаевой таисы.,1
6018,Очень понравилось отношение проводницы олеси к людям.,1
6019,Очень понравилось просто восторг!чисто комфортно шикарно.,1
6020,Очень понравился и сам вагон - новый очень комфортный.,1
6021,Очень предупредительный аккуратный вежливый (и очень обаятельный!).,1
6022,Очень приветливы и внимательны к своим пассажирам.,1
6023,Очень приветливые отзывчивые проводницы.,1
6024,Очень приветливые проводники.,1
6025,Очень приятная внимательная девушка!,1
6026,Очень приятная и доброжелательная девушка.,1
6027,Очень приятно было находиться в команде очаровательных девушек!,1
6028,Очень приятно ехать!,1
6029,Очень приятно и неожиданно получить такой сюрприз в поезде!!,1
6030,Очень приятно что в вашей организации работают такие люди!!,1
6031,Очень приятное впечатление от поездки.,1
6032,Очень приятночто есть такие люди!спасибо!,1
6033,Очень приятный вежливый и заботливый сотрудник.,1
6034,Очень приятный и доброжелательный проводник.,1
6035,Очень приятныйвежливый и отзывчивый человек.,1
6036,Очень прошу отметить ее работу и поощрить!,1
6037,Очень прошу разобраться.,2
6038,Очень прошу руководство отметить его работу.,1
6039,Очень рада что у ржд есть такие работники!,1
6040,Очень радует что поезда обновляются становятся более комфортными для пассажиров.,1
6041,Очень разочарована и никогда больше не воспользуемся данной компанией.,2
6042,Очень разочарована к проводникам вопросов нет отзывчивые.,2
6043,Очень сильно дует по ногам - сил нет как сильно!,2
6044,Очень сильно шея болит.,2
6045,Очень стильно оформлено перед праздниками.,1
6046,Очень страшно за детей когда сталкиваешься с равнодушием и бессердечностью.,2
6047,Очень стыдно за россию.,1
6048,Очень трудно общаться с водителями донести до них что нужно правильно пересекать железнодорожный переезд и для чего это нужно.,2
6049,Очень тяжёлый труд.,1
6050,Очень удобно быстро и просто.,1
6051,Очень удобно стало покупать и бронировать билеты.,1
6052,Очень холодно.впечатление от поезда ужасное!!,2
6053,Очень хорошая бригада проводников.,1
6054,Очень хорошее впечатление у меня от этой поездки.,1
6055,Очень хорошее отношение к пассажирам.,1
6056,Очень хорошие впечатления.,1
6057,Очень хорошие проводники ирина и наталья.,1
6058,Очень хороший персонал.,1
6059,Очень хороший проводник елена сухова.,1
6060,Очень хорошо относятся к своим пассажирам.,1
6061,Очень хочется знать за что мы платим?,2
6062,Очень хочется надеяться на понимание и принятия решения.,2
6063,Очень хочу поделиться благодарностью проводникам поезда москва - воркута.,1
6064,Очень чистый и аккуратный вагон!,1
6065,Очень чутко подошли к моей просьбе.,1
6066,Очередной раз накосячили и  украли деньги и затягивают решение.,2
6067,Очередной раз накосячили и украли деньги и затягивают решение.,2
6068,Очередной развод что бы содрать еще денег.,2
6069,Очередь в претензионную кассу.,2
6070,Ощущение что в купе не проводят уборку месяцами.,2
6071,ПЭМ пройдет по платформе и запишет ремонт. ,0
6072,Павел анатольевич ряд грубых нарушений у мотивной бригады.,2
6073,Павел владимирович к ценю обращалась он мне не предоставляет.,0
6074,Павелецкая -барыбино электрички это что-то с чем-то.,2
6075,Павелецкая-Автозаводская у светофора АВ248 светофор АВ248 – красныи?. Понятно 11и? маршрут будете проследовать светофор АВ248 по,0
6076,Павелецкая-Автозаводская у светофора АВ248 светофор АВ248 – красный. Понятно 11й маршрут будете проследовать светофор АВ248 по,0
6077,Пакет возможность карьерного роста и развития рекомендую наш холдинг.,1
6078,Пакетик чая тоже где то потерялся хлеб заменили хлебцем пластмассовым.,2
6079,Папа был после сложной операции.,1
6080,Парковок для себя понаделали нелегальных не запаркуешься рядом.,2
6081,Паровоз кострома москва.,1
6082,Паспорт намок такому проводнику не место в фирменном поезде.,2
6083,Пассажир вонял так что нам пришлось уйти в тамбур.,2
6084,Пассажир смирнова л. в.  город кострома .,1
6085,Пассажиров высадил.,0
6086,Пассажиров высадили?,0
6087,Пассажироперевозки грузоперевозки...обновляется парк составов.,1
6088,Пассажиры : хуснуллина дания и грачева татьяна.,2
6089,Пассажиры бросились к поезду через жд.,2
6090,Пассажиры в панике.,2
6091,Пассажиры довольны качеством обслуживания на наших поездах.,1
6092,Пассажиры и проводники тепло одеты.,2
6093,Пассажиры оставляют положительные отзывы о качестве нашего сервиса.,1
6094,Пассажиры пассажиры.,0
6095,Пассажиры терпеливо ждали уборку-лучше бы ее не было.,1
6096,Пассажиры ходят в соседний вагон.,2
6097,Пастель застелена одноразовые тапочки.,1
6098,Пенза 8551 машинист круглов маршрут следования.,0
6099,Пенза дежурный.,0
6100,Пенза-1 асфальт машина слушаю вас.,0
6101,Пенза-1 дашка-грушина слушаю.,0
6102,Пенза-1 дежурный слушаю вас.,0
6103,Пенза-1 дежурный.,0
6104,Пензу-1 дашка-грушина слушаю.,0
6105,Пензу-1 дежурный.,0
6106,Пензу-3 карьер.,0
6107,Первая моя поездка.,0
6108,Первое от туалета.,2
6109,Первое что бросилось в глаза это молодой персонал.,2
6110,Первый вагон очень вонючий в поезде (.,2
6111,Первый вагон почти пустой.,2
6112,Первый выполняйте.,0
6113,Первый день я грыз чипсы какие-то печеньки с чаем.,2
6114,Первый диспетчер октябрьская машиниста с хвостового вагона вытащили в милицию.,2
6115,Первый диспетчер разрешите с впсом воспользоваться и плюс вторая и минус у красной колпачки надетой.,0
6116,Первый маршрут 3441 выполняйте.,0
6117,Первый маршрут первый.,0
6118,Первый маршрут.,0
6119,Первый на проход.,0
6120,Первый путь софиевка.,0
6121,Первый путь.,0
6122,Первый раз встретила такую чуткую проводницу имя - погонова татьяна.,1
6123,Первый раз ехали на этом поезде и впечатления достаточно хорошие.,1
6124,Первый раз кто чувствовал на себе такой пресс серьезный.,2
6125,Первый раз пишу отрицательный отзыв хотя пользуюсь ржд очень давно.,2
6126,Первый раз почувствовал на себе такой пресс серьезный.,2
6127,Первый раз решили попутешествовать на поезде чтобы ребёнок посмотрел.,2
6128,Первый раз так ехала.,1
6129,Первый. ,0
6130,Переваренного риса батончик со сгущенкой 1 шт.,2
6131,Перевозчик не оборудовал вагон кондиционерами люди изнывают от жары!,1
6132,Перегон 164-й километр стахановка.,0
6133,Перегон прсследовали вовремя.,0
6134,Перегон рыбальск 164-й километр 180.,0
6135,Перегон свободен. ,0
6136,Перегон стаханов софиевка ограничение 150.,0
6137,Перегон стаханов-софиевка для вас 70 км в час.,0
6138,Перед отпуском применить вспомогательный тормоз.,0
6139,Перед прибытием разбудил меня заранее!,1
6140,Перед самым столкновением машинист и его помощник попытались спастись выпрыгнув из поезда.,0
6141,Передаю им огромное спасибо поощерите ребят-студентов.,1
6142,Переделали подъезд #2.,1
6143,Переезд в свободе.,0
6144,Переезд по старой смоленской дороге.,2
6145,Переезд свободен.,0
6146,Перезвонил  оставил тел в бюро находок на вокзале новороссийска!,1
6147,Перекрывают движение затрудняют авто трафик в городе.,1
6148,Перекрытие перемерзание не выявлено.,0
6149,Переодически выключались электричество туалеты не работали кипятка воды не было!,2
6150,Пересекаем ее.,0
6151,Перестаньте издеваться над пассажирами!подвижной состав - доисторический!,2
6152,Перестать бояться перемен потому что когда ты говоришь «нет» и настаиваешь на своем – это перемена в сознании это перемена в действиях.,1
6153,Перестать бояться сказать «нет» когда тебе говорят «делай» но ты знаешь что это может привести к трагедии.,0
6154,Перестроенный царский дворец теперь административное здание ржд.,1
6155,Переход со станции мцк на станцию пригородных электричек.,2
